ID_CITY,ID_DATAENTRY,ID_ROUTE,DPR_CHECK_FLAG,DPR_ENTRY,DPR_EXCL_FLAG,DPR_EXCL1318_REASON,DPR_INCL_1318,DPR_INCL_LEN_1023,DPR_ORDER,LOC_ADJ_IN_ROUTE,LOC_FROM_STREET,LOC_ORIG_ROUTE_NAME,LOC_ORIG_STREET_NAME,LOC_ROUTE_NAME,LOC_STREET_NAME,LOC_TO_STREET,ATR_AAA_NETWORK,ATR_AAA_SEGMENT,ATR_BIKEWAY_DIRECTION,ATR_ES_BOUNDTYPE,ATR_ORIG_TYPE,ATR_OVERALL_DIRECTION,ATR_SEGMENT_LENGTH,ATR_SEGMENT_TYPE,ATR_SNOW_REMOVAL,ATR_SPEEDLIMIT_CITY,ATR_STATUS,ATR_SUBTYPE,ATR_SURFACE_TYPE,ATR_TYPE_CITY,ATR_TYPE_CURRENT,ATR_VEHICLE_DIRECTION,ATR_WN_BOUNDTYPE,INST_COMMENTS,INST_DT_METHOD,INST_INCL_1318,INST_MAJ_HTYPE,INST_MAJ_TRANSFORM,INST_MIN_HTYPE,INST_MIN_TRANSFORM,INST_TYPE,INST_WINDOW,INST_YR,INST_YR_ORIG,UPGR1_COMMENTS,UPGR1_DT_METHOD,UPGR1_INCL_1318,UPGR1_MAJ_HTYPE,UPGR1_MAJ_TRANSFORM,UPGR1_MIN_HTYPE,UPGR1_MIN_TRANSFORM,UPGR1_TYPE,UPGR1_WINDOW,UPGR1_YR,UPGR1_YR_CITY,UPGR1_YR_ORIG,UPGR2_COMMENTS,UPGR2_DT_METHOD,UPGR2_INCL_1318,UPGR2_MAJ_HTYPE,UPGR2_MAJ_TRANSFORM,UPGR2_TYPE,UPGR2_WINDOW,UPGR2_YR,GENERAL_COMMENTS,CONSTRUCTION_NOTE,NOTES_ORIG,GEO_2D_POINT,GEO_JSON_GROUP,GEO_JSON_INDIV,GEO_XY_STRING
278725,214,VAN-R20,Install Date,COMPLETE,N,No Upgrades in period,No,Y,292,N1,Install east of Kerr St,Marine Way,SE Marine Drive,Marine Way,SE Marine Drive,Install to Kinross St.,NO,NO,BD,Protected Bike Lanes,Protected Bike Lanes,EW,121.0635602,Arterial,No,50,Active,OSS,Paved,Protected Bike Lanes,Protected Bike Lanes,2W,Protected Bike Lanes,"Looks to have been completed prior to Dec 2020: https://www.google.com/maps/@49.2079893,-123.0395788,3a,57.3y,169.49h,78.99t/data=!3m7!1e1!3m5!1s9HGrYt755jaBlrerSdZqpA!2e0!5s20201201T000000!7i16384!8i8192 PBL-2 way, no bikeways prior to install: https://www.google.com/maps/@49.2079535,-123.0397927,3a,75y,196.74h,71.55t/data=!3m6!1e1!3m4!1s748-YWWIPYpeNtjxVBZRLw!2e0!7i16384!8i8191 .",STSAT,N,PBL,NtoPBL,PBL,NtoPBL,PBL-2,,2020,2021,,,N,NA,,NA,,NA,NA,NA,,,,,N,NA,,NA,NA,NA,,,https://dailyhive.com/vancouver/vancouver-marine-drive-closure-2017,"49.20802764142862, -123.03975849913854","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.04054808401784, 49.20815972266755], [-123.04031314476302, 49.20814073218773], [-123.04008028160342, 49.20810992069739], [-123.0398509214691, 49.208069371925525], [-123.03962600919071, 49.20801925468015], [-123.03940647314153, 49.20795977466249], [-123.03919322249283, 49.20789117896488], [-123.03898713759628, 49.20781374977685]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.04054808401784, 49.20815972266755], [-123.04031314476302, 49.20814073218773], [-123.04008028160342, 49.20810992069739], [-123.0398509214691, 49.208069371925525], [-123.03962600919071, 49.20801925468015], [-123.03940647314153, 49.20795977466249], [-123.03919322249283, 49.20789117896488], [-123.03898713759628, 49.20781374977685]] }","[-123.04054808401784, 49.20815972266755], [-123.04031314476302, 49.20814073218773], [-123.04008028160342, 49.20810992069739], [-123.0398509214691, 49.208069371925525], [-123.03962600919071, 49.20801925468015], [-123.03940647314153, 49.20795977466249], [-123.03919322249283, 49.20789117896488], [-123.03898713759628, 49.20781374977685]"
278211,215,VAN-R21,N,COMPLETE,N,NA,Yes,Y,293,Y,Install from Nelson St.,Beatty,Beatty,Beatty,Beatty,Install to W Pender St,YES,YES,2W,Protected Bike Lanes,Protected Bike Lanes,NS,15.41287858,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,2W,Protected Bike Lanes,"PBL-1 way both sides of road, curb protected, parking adjascent on one stide throughout entire upgrade, prior to upgrade, was PL both sides, parkig adjascent both sides. https://www.google.com/maps/@49.2759083,-123.1164891,3a,41.3y,48.94h,93.32t/data=!3m7!1e1!3m5!1s-Uppry5iwC65E5KF6-nNcw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D-Uppry5iwC65E5KF6-nNcw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D256.01407%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192 . Completed before Sept 2007.",STSAT,N,PL,NtoPL,PL,NtoPL,PL,Pre-2007,2005,2005,"PBL-1 way both sides of road, curb protected, parking adjascent on one stide throughout entire upgrade, painting in progress in May 2016 - https://www.google.com/maps/@49.276653,-123.1154113,3a,89.4y,59.37h,61.04t/data=!3m7!1e1!3m5!1stedcp2PMN8wXCce1jMKyFQ!2e0!5s20160501T000000!7i13312!8i6656",STSAT,Y,PBL,PLtoPBL,PBL,PLtoPBL,PBL-1,May/June 2016,2016,2016,2016,,,N,NA,,NA,NA,NA,,painted to protected  2016,https://www.cbc.ca/news/canada/british-columbia/beatty-street-bike-lane-fight-1.3611734,"49.278494588398445, -123.11260094085802","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.11252692390802, 49.27854418980288], [-123.112674957808, 49.27844498699401]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.11252692390802, 49.27854418980288], [-123.112674957808, 49.27844498699401]] }","[-123.11252692390802, 49.27854418980288], [-123.112674957808, 49.27844498699401]"
279004,216,VAN-R21,N,COMPLETE,N,NA,Yes,Y,294,Y,Install from Nelson St.,Beatty,Beatty,Beatty,Beatty,Install to W Pender St,YES,YES,2W,Protected Bike Lanes,Protected Bike Lanes,NS,164.1809539,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,2W,Protected Bike Lanes,"PBL-1 way both sides of road, curb protected, parking adjascent on one stide throughout entire upgrade, prior to upgrade, was PL both sides, parkig adjascent both sides. https://www.google.com/maps/@49.2759083,-123.1164891,3a,41.3y,48.94h,93.32t/data=!3m7!1e1!3m5!1s-Uppry5iwC65E5KF6-nNcw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D-Uppry5iwC65E5KF6-nNcw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D256.01407%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192 . Completed before Sept 2007.",STSAT,N,PL,NtoPL,PL,NtoPL,PL,Pre-2007,2005,2005,"PBL-1 way both sides of road, curb protected, parking adjascent on one stide throughout entire upgrade, painting in progress in May 2016 - https://www.google.com/maps/@49.276653,-123.1154113,3a,89.4y,59.37h,61.04t/data=!3m7!1e1!3m5!1stedcp2PMN8wXCce1jMKyFQ!2e0!5s20160501T000000!7i13312!8i6657",STSAT,Y,PBL,PLtoPBL,PBL,PLtoPBL,PBL-1,May/June 2016,2016,2016,2016,,,N,NA,,NA,NA,NA,,painted to protected  2016,https://www.cbc.ca/news/canada/british-columbia/beatty-street-bike-lane-fight-1.3611735,"49.276000604582926, -123.11636858783432","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.11557645248931, 49.276526573294], [-123.11716072317932, 49.27547463587185]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.11557645248931, 49.276526573294], [-123.11716072317932, 49.27547463587185]] }","[-123.11557645248931, 49.276526573294], [-123.11716072317932, 49.27547463587185]"
279010,217,VAN-R21,N,COMPLETE,N,NA,Yes,Y,295,Y,Install from Nelson St.,Beatty,Beatty,Beatty,Beatty,Install to W Pender St,YES,YES,2W,Protected Bike Lanes,Protected Bike Lanes,NS,178.279715,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,2W,Protected Bike Lanes,"PBL-1 way both sides of road, curb protected, parking adjascent on one stide throughout entire upgrade, prior to upgrade, was PL both sides, parkig adjascent both sides. https://www.google.com/maps/@49.2759083,-123.1164891,3a,41.3y,48.94h,93.32t/data=!3m7!1e1!3m5!1s-Uppry5iwC65E5KF6-nNcw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D-Uppry5iwC65E5KF6-nNcw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D256.01407%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192 . Completed before Sept 2007.",STSAT,N,PL,NtoPL,PL,NtoPL,PL,Pre-2007,2005,2005,"PBL-1 way both sides of road, curb protected, parking adjascent on one stide throughout entire upgrade, painting in progress in May 2016 - https://www.google.com/maps/@49.276653,-123.1154113,3a,89.4y,59.37h,61.04t/data=!3m7!1e1!3m5!1stedcp2PMN8wXCce1jMKyFQ!2e0!5s20160501T000000!7i13312!8i6658",STSAT,Y,PBL,PLtoPBL,PBL,PLtoPBL,PBL-1,May/June 2016,2016,2016,2016,,,N,NA,,NA,NA,NA,,painted to protected  2016,https://www.cbc.ca/news/canada/british-columbia/beatty-street-bike-lane-fight-1.3611736,"49.27928021356723, -123.11141224856534","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.11055085381177, 49.27985058753457], [-123.11227364331891, 49.278709839599905]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.11055085381177, 49.27985058753457], [-123.11227364331891, 49.278709839599905]] }","[-123.11055085381177, 49.27985058753457], [-123.11227364331891, 49.278709839599905]"
278745,218,VAN-R21,N,COMPLETE,N,NA,Yes,Y,296,Y,Install from Nelson St.,Beatty,Beatty,Beatty,Beatty,Install to W Pender St,YES,YES,2W,Protected Bike Lanes,Protected Bike Lanes,NS,115.8085701,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,2W,Protected Bike Lanes,"PBL-1 way both sides of road, curb protected, parking adjascent on one stide throughout entire upgrade, prior to upgrade, was PL both sides, parkig adjascent both sides. https://www.google.com/maps/@49.2759083,-123.1164891,3a,41.3y,48.94h,93.32t/data=!3m7!1e1!3m5!1s-Uppry5iwC65E5KF6-nNcw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D-Uppry5iwC65E5KF6-nNcw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D256.01407%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192 . Completed before Sept 2007.",STSAT,N,PL,NtoPL,PL,NtoPL,PL,Pre-2007,2005,2005,"PBL-1 way both sides of road, curb protected, parking adjascent on one stide throughout entire upgrade, painting in progress in May 2016 - https://www.google.com/maps/@49.276653,-123.1154113,3a,89.4y,59.37h,61.04t/data=!3m7!1e1!3m5!1stedcp2PMN8wXCce1jMKyFQ!2e0!5s20160501T000000!7i13312!8i6659",STSAT,Y,PBL,PLtoPBL,PBL,PLtoPBL,PBL-1,May/June 2016,2016,2016,2016,,,N,NA,,NA,NA,NA,,painted to protected  2016,https://www.cbc.ca/news/canada/british-columbia/beatty-street-bike-lane-fight-1.3611737,"49.276896870474985, -123.11501659950397","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.11445674651866, 49.277267167655964], [-123.11557645248931, 49.276526573294]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.11445674651866, 49.277267167655964], [-123.11557645248931, 49.276526573294]] }","[-123.11445674651866, 49.277267167655964], [-123.11557645248931, 49.276526573294]"
278806,219,VAN-R21,N,COMPLETE,N,NA,Yes,Y,297,Y,Install from Nelson St.,Beatty,Beatty,Beatty,Beatty,Install to W Pender St,YES,YES,2W,Protected Bike Lanes,Protected Bike Lanes,NS,26.04948873,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,2W,Protected Bike Lanes,"PBL-1 way both sides of road, curb protected, parking adjascent on one stide throughout entire upgrade, prior to upgrade, was PL both sides, parkig adjascent both sides. https://www.google.com/maps/@49.2759083,-123.1164891,3a,41.3y,48.94h,93.32t/data=!3m7!1e1!3m5!1s-Uppry5iwC65E5KF6-nNcw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D-Uppry5iwC65E5KF6-nNcw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D256.01407%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192 . Completed before Sept 2007.",STSAT,N,PL,NtoPL,PL,NtoPL,PL,Pre-2007,2005,2005,"PBL-1 way both sides of road, curb protected, parking adjascent on one stide throughout entire upgrade, painting in progress in May 2016 - https://www.google.com/maps/@49.276653,-123.1154113,3a,89.4y,59.37h,61.04t/data=!3m7!1e1!3m5!1stedcp2PMN8wXCce1jMKyFQ!2e0!5s20160501T000000!7i13312!8i6660",STSAT,Y,PBL,PLtoPBL,PBL,PLtoPBL,PBL-1,May/June 2016,2016,2016,2016,,,N,NA,,NA,NA,NA,,painted to protected  2016,https://www.cbc.ca/news/canada/british-columbia/beatty-street-bike-lane-fight-1.3611738,"49.27862762660477, -123.11240068498776","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.11227364331891, 49.278709839599905], [-123.11241841201236, 49.27861690723927], [-123.11252692390802, 49.27854418980288]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.11227364331891, 49.278709839599905], [-123.11241841201236, 49.27861690723927], [-123.11252692390802, 49.27854418980288]] }","[-123.11227364331891, 49.278709839599905], [-123.11241841201236, 49.27861690723927], [-123.11252692390802, 49.27854418980288]"
277058,220,VAN-R21,N,COMPLETE,N,NA,Yes,Y,298,Y,Install from Nelson St.,Beatty,Beatty,Beatty,Beatty,Install to W Pender St,YES,YES,2W,Protected Bike Lanes,Protected Bike Lanes,NS,35.14961525,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,2W,Protected Bike Lanes,"PBL-1 way both sides of road, curb protected, parking adjascent on one stide throughout entire upgrade, prior to upgrade, was PL both sides, parkig adjascent both sides. https://www.google.com/maps/@49.2759083,-123.1164891,3a,41.3y,48.94h,93.32t/data=!3m7!1e1!3m5!1s-Uppry5iwC65E5KF6-nNcw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D-Uppry5iwC65E5KF6-nNcw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D256.01407%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192 . Completed before Sept 2007.",STSAT,N,PL,NtoPL,PL,NtoPL,PL,Pre-2007,2005,2005,"PBL-1 way both sides of road, curb protected, parking adjascent on one stide throughout entire upgrade, painting in progress in May 2016 - https://www.google.com/maps/@49.276653,-123.1154113,3a,89.4y,59.37h,61.04t/data=!3m7!1e1!3m5!1stedcp2PMN8wXCce1jMKyFQ!2e0!5s20160501T000000!7i13312!8i6661",STSAT,Y,PBL,PLtoPBL,PBL,PLtoPBL,PBL-1,May/June 2016,2016,2016,2016,,,N,NA,,NA,NA,NA,,painted to protected  2016,https://www.cbc.ca/news/canada/british-columbia/beatty-street-bike-lane-fight-1.3611739,"49.28066983339612, -123.10931360578383","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.10914380226171, 49.28078231009237], [-123.10948340930592, 49.28055735669987]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.10914380226171, 49.28078231009237], [-123.10948340930592, 49.28055735669987]] }","[-123.10914380226171, 49.28078231009237], [-123.10948340930592, 49.28055735669987]"
277059,221,VAN-R21,N,COMPLETE,N,NA,Yes,Y,299,Y,Install from Nelson St.,Beatty,Beatty,Beatty,Beatty,Install to W Pender St,YES,YES,2W,Protected Bike Lanes,Protected Bike Lanes,NS,110.4582848,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,2W,Protected Bike Lanes,"PBL-1 way both sides of road, curb protected, parking adjascent on one stide throughout entire upgrade, prior to upgrade, was PL both sides, parkig adjascent both sides. https://www.google.com/maps/@49.2759083,-123.1164891,3a,41.3y,48.94h,93.32t/data=!3m7!1e1!3m5!1s-Uppry5iwC65E5KF6-nNcw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D-Uppry5iwC65E5KF6-nNcw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D256.01407%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192 . Completed before Sept 2007.",STSAT,N,PL,NtoPL,PL,NtoPL,PL,Pre-2007,2005,2005,"PBL-1 way both sides of road, curb protected, parking adjascent on one stide throughout entire upgrade, painting in progress in May 2016 - https://www.google.com/maps/@49.276653,-123.1154113,3a,89.4y,59.37h,61.04t/data=!3m7!1e1!3m5!1stedcp2PMN8wXCce1jMKyFQ!2e0!5s20160501T000000!7i13312!8i6662",STSAT,Y,PBL,PLtoPBL,PBL,PLtoPBL,PBL-1,May/June 2016,2016,2016,2016,,,N,NA,,NA,NA,NA,,painted to protected  2016,https://www.cbc.ca/news/canada/british-columbia/beatty-street-bike-lane-fight-1.3611740,"49.28020397211723, -123.11001713155885","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.10948340930592, 49.28055735669987], [-123.11055085381177, 49.27985058753457]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.10948340930592, 49.28055735669987], [-123.11055085381177, 49.27985058753457]] }","[-123.10948340930592, 49.28055735669987], [-123.11055085381177, 49.27985058753457]"
277057,222,VAN-R21,N,COMPLETE,N,NA,Yes,Y,300,Y,Install from Nelson St.,Beatty,Beatty,Beatty,Beatty,Install to W Pender St,YES,YES,2W,Protected Bike Lanes,Protected Bike Lanes,NS,49.06923422,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,2W,Protected Bike Lanes,"PBL-1 way both sides of road, curb protected, parking adjascent on one stide throughout entire upgrade, prior to upgrade, was PL both sides, parkig adjascent both sides. https://www.google.com/maps/@49.2759083,-123.1164891,3a,41.3y,48.94h,93.32t/data=!3m7!1e1!3m5!1s-Uppry5iwC65E5KF6-nNcw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D-Uppry5iwC65E5KF6-nNcw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D256.01407%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192 . Completed before Sept 2007.",STSAT,N,PL,NtoPL,PL,NtoPL,PL,Pre-2007,2005,2005,"PBL-1 way both sides of road, curb protected, parking adjascent on one stide throughout entire upgrade, painting in progress in May 2016 - https://www.google.com/maps/@49.276653,-123.1154113,3a,89.4y,59.37h,61.04t/data=!3m7!1e1!3m5!1stedcp2PMN8wXCce1jMKyFQ!2e0!5s20160501T000000!7i13312!8i6663",STSAT,Y,PBL,PLtoPBL,PBL,PLtoPBL,PBL-1,May/June 2016,2016,2016,2016,,,N,NA,,NA,NA,NA,,painted to protected  2016,https://www.cbc.ca/news/canada/british-columbia/beatty-street-bike-lane-fight-1.3611741,"49.27742396932837, -123.11421937914652","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.11398201177435, 49.277580771000764], [-123.11445674651866, 49.277267167655964]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.11398201177435, 49.277580771000764], [-123.11445674651866, 49.277267167655964]] }","[-123.11398201177435, 49.277580771000764], [-123.11445674651866, 49.277267167655964]"
278746,223,VAN-R21,N,COMPLETE,N,NA,Yes,Y,301,Y,Install from Nelson St.,Beatty,Beatty,Beatty,Beatty,Install to W Pender St,YES,YES,2W,Protected Bike Lanes,Protected Bike Lanes,NS,71.27115985,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,2W,Protected Bike Lanes,"PBL-1 way both sides of road, curb protected, parking adjascent on one stide throughout entire upgrade, prior to upgrade, was PL both sides, parkig adjascent both sides. https://www.google.com/maps/@49.2759083,-123.1164891,3a,41.3y,48.94h,93.32t/data=!3m7!1e1!3m5!1s-Uppry5iwC65E5KF6-nNcw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D-Uppry5iwC65E5KF6-nNcw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D256.01407%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192 . Completed before Sept 2007.",STSAT,N,PL,NtoPL,PL,NtoPL,PL,Pre-2007,2005,2005,"PBL-1 way both sides of road, curb protected, parking adjascent on one stide throughout entire upgrade, painting in progress in May 2016 - https://www.google.com/maps/@49.276653,-123.1154113,3a,89.4y,59.37h,61.04t/data=!3m7!1e1!3m5!1stedcp2PMN8wXCce1jMKyFQ!2e0!5s20160501T000000!7i13312!8i6664",STSAT,Y,PBL,PLtoPBL,PBL,PLtoPBL,PBL-1,May/June 2016,2016,2016,2016,,,N,NA,,NA,NA,NA,,painted to protected  2016,https://www.cbc.ca/news/canada/british-columbia/beatty-street-bike-lane-fight-1.3611742,"49.28101037176585, -123.10879949493108","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.10845518787391, 49.28123843384853], [-123.10845523729913, 49.28123840051999], [-123.10914380226171, 49.28078231009237]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.10845518787391, 49.28123843384853], [-123.10845523729913, 49.28123840051999], [-123.10914380226171, 49.28078231009237]] }","[-123.10845518787391, 49.28123843384853], [-123.10845523729913, 49.28123840051999], [-123.10914380226171, 49.28078231009237]"
278807,224,VAN-R21,N,COMPLETE,N,NA,Yes,Y,302,Y,Install from Nelson St.,Beatty,Beatty,Beatty,Beatty,Install to W Pender St,YES,YES,2W,Protected Bike Lanes,Protected Bike Lanes,NS,135.1608238,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,2W,Protected Bike Lanes,"PBL-1 way both sides of road, curb protected, parking adjascent on one stide throughout entire upgrade, prior to upgrade, was PL both sides, parkig adjascent both sides. https://www.google.com/maps/@49.2759083,-123.1164891,3a,41.3y,48.94h,93.32t/data=!3m7!1e1!3m5!1s-Uppry5iwC65E5KF6-nNcw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D-Uppry5iwC65E5KF6-nNcw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D256.01407%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192 . Completed before Sept 2007.",STSAT,N,PL,NtoPL,PL,NtoPL,PL,Pre-2007,2005,2005,"PBL-1 way both sides of road, curb protected, parking adjascent on one stide throughout entire upgrade, painting in progress in May 2016 - https://www.google.com/maps/@49.276653,-123.1154113,3a,89.4y,59.37h,61.04t/data=!3m7!1e1!3m5!1stedcp2PMN8wXCce1jMKyFQ!2e0!5s20160501T000000!7i13312!8i6665",STSAT,Y,PBL,PLtoPBL,PBL,PLtoPBL,PBL-1,May/June 2016,2016,2016,2016,,,N,NA,,NA,NA,NA,,painted to protected  2016,https://www.cbc.ca/news/canada/british-columbia/beatty-street-bike-lane-fight-1.3611743,"49.27801286897388, -123.1133284781193","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.112674957808, 49.27844498699401], [-123.11267820168452, 49.278442813293125], [-123.11398201177435, 49.277580771000764]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.112674957808, 49.27844498699401], [-123.11267820168452, 49.278442813293125], [-123.11398201177435, 49.277580771000764]] }","[-123.112674957808, 49.27844498699401], [-123.11267820168452, 49.278442813293125], [-123.11398201177435, 49.277580771000764]"
277528,225,VAN-R22,N,COMPLETE,N,NA,Yes,Y,303,Y,W 33rd Ave,Heather,Willow,Heather,Willow,W 35th Ave,NO,YES,BD,Protected Bike Lanes,Protected Bike Lanes,NS,210.3555976,Residential,No,30,Active,R,Paved,Protected Bike Lanes,Protected Bike Lanes,2W,Protected Bike Lanes,"PBL-2 way, curb protected, prior to 2015 install was shared road, sat data suggests final paint (e.g., the green crossing box) was added 07/2015 https://www.google.com/maps/@49.2409891,-123.1236369,3a,75y,333.57h,79.67t/data=!3m7!1e1!3m5!1scxztZTP2KotM3YMKHxE7_g!2e0!5s20150801T000000!7i13312!8i6656 . Under construction 5/19/2015, barriers completed 6/6/2015, painted by 7/28/2015.",STSAT,Y,PBL,NtoPBL,PBL,NtoPBL,PBL-2,June-July 2015,2015,2015,,,N,NA,,NA,,NA,NA,NA,,,,,N,NA,,NA,NA,NA,"Original dataset said ""Summer 2012"" this is incorrect. PBL installed 2015",,https://www.flickr.com/photos/pwkrueger/7563931544/in/photostream,"49.240330553256086, -123.12364004621617","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.12360830384802, 49.24127642355762], [-123.12367178858432, 49.23938468295455]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.12360830384802, 49.24127642355762], [-123.12367178858432, 49.23938468295455]] }","[-123.12360830384802, 49.24127642355762], [-123.12367178858432, 49.23938468295455]"
